"species","volume"
"Bothriochloa_ischaemum",8477.01384105699
"Eragrostis_cilianensis",1417.89986562613
"Lathyrus_odoratus",1034.60003993055
"Elaeagnus_multiflora",222.95076842139
"Kummerowia_striata",4575.76679471935
"Lathyrus_davidii",1181.61025723081
"Vicia_japonica",69.053868298133
"Vigna_angularis",56.5730164755175
"Platycarya_strobilacea",52.9381274566074
"Menispermum_dauricum",95.3122558616804
"Lespedeza_bicolor",3813.8037278696
"Lespedeza_buergeri",86.4970261778282
"Lespedeza_cyrtobotrya",6403.48542313755
"Aeschynomene_indica",368.150602439346
"Amphicarpaea_edgeworthii",4642.41056255264
"Lespedeza_thunbergii",764.744568635585
"Maackia_amurensis",1249.49202566264
"Astragalus_sinicus",1205.92862729412
"Cladrastis_platycarpa",457.388332212324
"Crotalaria_sessiliflora",576.674471142519
"Rhynchosia_acuminatifolia",30.245406509072
"Rhynchosia_volubilis",88.5726779766253
"Sophora_flavescens",4964.11931535431
"Dunbaria_villosa",9542.17545689321
"Indigofera_bungeana",4868.81499142736
"Kummerowia_stipulacea",5576.37553821199
"Alysicarpus_vaginalis",432.763524443644
"Hymenachne_amplexicaulis",546.691611113526
"Oryza_sativa",112.641271895539
"Digitaria_ciliaris",279.575036861549
"Bauhinia_variegata",255.644559687836
"Cajanus_cajan",5328.50331177335
"Annona_glabra",2168.85515512997
"Senna_siamea",68.0118944182971
"Corchorus_olitorius",1477.76107304834
"Indigofera_hirsuta",80.1751528506482
"Annona_muricata",1172.77416699104
"Senna_occidentalis",1296.43611695396
"Trigonella_foenum-graecum",415.359183484734
"Bauhinia_acuminata",931.136680734166
"Cymbopogon_citratus",1116.0266145665
"Saccharum_officinarum",657.459336393775
"Chamaecrista_mimosoides",1224.25402731774
"Themeda_quadrivalvis",616.362362226167
"Tephrosia_purpurea",55.9541178253814
"Arundinella_setosa",1175.18724367658
"Desmodium_gangeticum",79.4472340696965
"Tibetia_yunnanensis",1435.76062193111
"Senna_bicapsularis",5932.19094901638
"Melica_transsilvanica",1602.55037301064
"Phyllostachys_edulis",179.145411393499
"Echinochloa_frumentacea",516.144570451203
"Elatine_triandra",854.861174801124
"Vigna_radiata",332.084375310623
"Lathyrus_gmelinii",2522.22976701799
"Luzula_pallescens",1848.75478758706
"Pycnospora_lutescens",1509.80616264041
"Lophatherum_gracile",2951.0329322926
"Rhododendron_lapponicum",679.020837174039
"Lathyrus_komarovii",134.020653350297
"Oxytropis_tragacanthoides",409.795134133115
"Desmodium_triflorum",162.823673267576
"Vaccinium_bracteatum",446.870983820489
"Bothriochloa_bladhii",517.779919678183
"Flemingia_strobilifera",3311.81860699494
"Caragana_pygmaea",54.5517403697699
"Rhododendron_mucronulatum",3097.14158519313
"Mucuna_pruriens",169.548498364658
"Schismus_arabicus",777.248393444799
"Mallotus_paniculatus",13709.7856939661
"Crotalaria_lanceolata",328.693993066152
"Hedysarum_alpinum",93.9832898477253
"Hordeum_brevisubulatum",5147.58144764658
"Senna_tora",266.226370527287
"Pericampylus_glaucus",381.63455996175
"Acacia_decurrens",557.292373164577
"Rhododendron_aureum",141.471889059821
"Vigna_vexillata",528.931131306012
"Phyllodium_pulchellum",4641.59552390265
"Sacciolepis_indica",309.571686952276
"Vicia_amurensis",766.603444464003
"Mucuna_macrocarpa",799.217777322932
"Sesamum_indicum",887.08821635686
"Indigofera_linifolia",410.11285762829
"Miscanthus_nepalensis",614.470692871698
"Apios_carnea",418.435117421892
"Sesbania_sesban",93.6956191880491
"Cleistogenes_squarrosa",834.050527917138
"Alopecurus_arundinaceus",89.2400777680077
"Crotalaria_trichotoma",812.30460598456
"Eremopyrum_orientale",86.2015200768111
"Eragrostis_tenella",1373.28795810942
"Oxytropis_deflexa",2982.77261657715
"Stephania_cephalantha",482.984978555198
"Crotalaria_linifolia",5781.80038499207
"Triumfetta_rhomboidea",4305.17287186532
"Orthilia_obtusata",1471.90944285792
"Dumasia_villosa",453.034999792995
"Zizania_latifolia",190.871955143399
"Grewia_tiliifolia",1779.94855318459
"Indigofera_linnaei",630.551463089748
"Ilex_chinensis",662.873400755073
"Rhododendron_molle",226.898588023793
"Peperomia_blanda",440.546439261085
"Melilotus_dentatus",623.17245603076
"Pittosporum_illicioides",995.637327161659
"Lyonia_ovalifolia",4796.97506325946
"Impatiens_textorii",278.131077768015
"Aniselytron_treutleri",231.044413595999
"Tilia_mongolica",61.456504706581
"Piptanthus_tomentosus",406.823152324556
"Gleditsia_japonica",759.466343324862
"Tilia_amurensis",46.6837823293248
"Erythrina_variegata",1258.4413311232
"Acacia_farnesiana",360.758486152509
"Impatiens_chinensis",620.379588936441
"Pterocarpus_indicus",67.2214220940882
"Antidesma_japonicum",173.044680636083
"Mucuna_interrupta",581.733512826811
"Elaeocarpus_japonicus",514.412467857485
"Rhododendron_mariesii",144.848028475218
"Pittosporum_pentandrum",638.67726427284
"Achnatherum_sibiricum",1219.31885911368
"Microcos_paniculata",77.8208107726797
"Fissistigma_oldhamii",952.645506023788
"Crotalaria_medicaginea",627.877703703909
"Saccharum_spontaneum",19113.0380300707
"Chimaphila_japonica",391.471481440605
"Elaeocarpus_hainanensis",6031.78899921024
"Chrysopogon_aciculatus",138.402814610518
"Astragalus_mongholicus",625.311507574634
"Oxytropis_pauciflora",4244.73693258719
"Rhododendron_edgeworthii",5745.26126178628
"Smithia_sensitiva",706.960865303714
"Achnatherum_pekinense",474.414359888899
"Neyraudia_reynaudiana",1032.99522936659
"Vaccinium_oldhamii",5753.49428830949
"Glycyrrhiza_aspera",8724.84717488691
"Rhododendron_schlippenbachii",2902.23774615673
"Trichosanthes_rosthornii",179.590611875499
"Astragalus_uliginosus",880.057062188288
"Pseudechinolaena_polystachya",151.820594414314
"Calamagrostis_pseudophragmites",8081.10849553806
"Eriocaulon_decemflorum",654.236544402598
"Lespedeza_virgata",524.520180691436
"Lespedeza_davidii",129.380183286043
"Ischaemum_aristatum",391.988333401333
"Albizia_odoratissima",426.153680319468
"Chloris_pycnothrix",177.344487162726
"Mimosa_bimucronata",435.329754272398
"Crotalaria_juncea",1200.07908143841
"Cassia_javanica",1172.13787874078
"Rhododendron_vaseyi",1140.81887520482
"Rhododendron_redowskianum",461.061042208582
"Lespedeza_juncea",3225.65095241086
"Piptanthus_nepalensis",145.002231667475
"Indigofera_hendecaphylla",1155.30765008529
"Eriocaulon_sexangulare",72.2970346384607
"Dendrolobium_triangulare",169.335063419775
"Artabotrys_hexapetalus",140.074538773351
"Psathyrostachys_juncea",2751.36436832215
"Sophora_alopecuroides",91.7587222541661
"Hedysarum_polybotrys",665.411372610722
"Hylodesmum_laxum",647.305228685148
"Enneapogon_desvauxii",280.578953331273
"Centotheca_lappacea",292.806892471088
"Pieris_formosa",101.970022252595
"Rhododendron_sinogrande",4993.26147305988
"Bauhinia_brachycarpa",367.127501535128
"Pachyrhizus_erosus",178.047197326347
"Rhododendron_leptothrium",80.1331492105992
"Rhododendron_tatsienense",195.108751164739
"Gaultheria_nummularioides",311.824479580398
"Oxytropis_falcata",2348.63808651169
"Archidendron_clypearia",3436.51402991586
"Cassiope_fastigiata",524.839917432276
"Flemingia_grahamiana",4406.00336582735
"Shuteria_vestita",2375.0520444207
"Astragalus_yunnanensis",134.022542335391
"Dalbergia_pinnata",1113.93084159565
"Hypserpa_nitida",3216.76871214031
"Dalbergia_yunnanensis",66.3816101618328
"Dalbergia_rimosa",1152.52457063179
"Astragalus_polycladus",348.68645898251
"Oxytropis_melanocalyx",154.204780717199
"Oxytropis_kansuensis",61.2522918306541
"Rhododendron_traillianum",106.753546248414
"Amphicarpaea_ferruginea",525.809446875335
"Elymus_ciliaris",15.2313284243996
"Piptatherum_munroi",158.006804156109
"Dalbergia_dyeriana",132.254611010734
"Millettia_pulchra",308.201049361941
"Eragrostis_ferruginea",330.810407902527
"Rhododendron_decorum",1784.32827199116
"Astragalus_mahoschanicus",451.431158881981
"Hedysarum_sikkimense",227.581513742381
"Elymus_dolichatherus",911.816295051025
"Triumfetta_pilosa",870.745807447689
"Astragalus_nivalis",963.490605982048
"Ribes_alpestre",2699.52846932132
"Poa_sibirica",195.080866296655
"Agrostis_pilosula",284.830506520999
"Vaccinium_pubicalyx",8865.82503689812
"Dunbaria_fusca",13055.9658796755
"Vigna_umbellata",2031.04885557756
"Rhododendron_vaccinioides",7912.11631185711
"Ilex_latifolia",4002.31618340499
"Agropyron_desertorum",7317.52660511475
"Crotalaria_tetragona",9381.82714557859
"Leymus_angustus",190.099848687239
"Uraria_lagopodioides",2615.75803822782
"Indigofera_trifoliata",118.278179518436
"Albizia_procera",376.838407510003
"Crotalaria_calycina",430.199923348962
"Microchloa_indica",297.574362452444
"Digitaria_longiflora",45.7267361176343
"Galactia_tenuiflora",4459.20189271709
"Enteropogon_dolichostachyus",1436.7264969786
"Sacciolepis_myosuroides",44.4535604820073
"Cajanus_scarabaeoides",2913.36754966302
"Stephania_tetrandra",108.02294024063
"Vaccinium_dunalianum",360.20388121481
"Canavalia_cathartica",358.805822850253
"Sphaerocaryum_malaccense",2565.73960090733
"Oxytropis_glabra",186.681223388259
"Rhododendron_lanatum",2638.54885776265
"Elaeagnus_stellipila",4702.71936010941
"Melica_przewalskyi",1478.72666492406
"Elymus_burchan-buddae",1204.32880037012
"Dalbergia_assamica",410.297006904553
"Cyrtococcum_oxyphyllum",270.991999222491
"Hedysarum_tanguticum",27.919927281399
"Gaultheria_griffithiana",397.185144581074
"Elymus_brevipes",381.136093481216
"Pueraria_edulis",592.48456120702
"Pittosporum_napaulense",1058.10940970559
"Vaccinium_gaultheriifolium",101.134226229482
"Cyclea_hypoglauca",51.942082752603
"Rhododendron_rubiginosum",995.617947433291
"Alopecurus_japonicus",3928.91513923755
"Rhododendron_scabrifolium",2660.13548096448
"Orinus_thoroldii",6598.58952810245
"Rhododendron_uvariifolium",49.499261649623
"Sophora_davidii",4443.41669706529
"Vaccinium_exaristatum",8148.56606464193
"Rhododendron_coryanum",6677.49992145794
"Uraria_sinensis",49.4503853639846
"Rhododendron_rex",2742.94938546686
"Rhododendron_irroratum",1299.43280046903
"Enkianthus_chinensis",3622.52657554657
"Rhododendron_protistum",1268.70881862501
"Homonoia_riparia",8643.05017929662
"Maackia_hupehensis",5831.76690020694
"Eremopyrum_bonaepartis",8205.75183802599
"Tephrosia_candida",1337.12509700987
"Sloanea_sterculiacea",19.3703682238251
"Isachne_clarkei",7623.35940241846
"Eriocaulon_nepalense",2818.35569946958
"Bauhinia_racemosa",302.548003112866
"Chamaecrista_leschenaultiana",1684.0291240817
"Elaeocarpus_petiolatus",260.526064125006
"Crotalaria_assamica",85.9600806737541
"Brachiaria_eruciformis",462.157488732111
"Albizia_chinensis",357.535583906722
"Agrostis_infirma",418.881694341191
"Ischaemum_barbatum",1350.20645420233
"Saccharum_arundinaceum",264.659837180471
"Crotalaria_albida",263.606692769837
"Dalbergia_cultrata",705.520835666072
"Sophora_velutina",291.915392896112
"Indigofera_galegoides",3368.37052174026
"Gaultheria_fragrantissima",11711.4781690454
"Rhododendron_brookeanum",1027.52853356655
"Albizia_crassiramea",3178.60057910514
"Smithia_ciliata",996.275747202083
"Craspedolobium_unijugum",3789.39299566343
"Colona_floribunda",2771.85561994563
"Tadehagi_triquetrum",3151.01089368635
"Flemingia_latifolia",5073.3899442333
"Uraria_picta",969.152152704644
"Crotalaria_bracteata",920.187536737154
"Afzelia_xylocarpa",968.712173547644
"Themeda_arundinacea",1526.43249696773
"Grewia_abutilifolia",667.960477977141
"Elatine_ambigua",968.675865953158
"Canarium_album",40.1252248700375
"Phyllodium_longipes",38.9312995604005
"Mallotus_tetracoccus",566.098925409039
"Eulaliopsis_binata",112.069313401051
"Apluda_mutica",340.918275829679
"Adenanthera_microsperma",269.95677581869
"Rhododendron_ciliicalyx",1027.30495198074
"Perotis_indica",713.194926210572
"Cajanus_goensis",118.295335866167
"Cullen_corylifolium",46.8867937597563
"Mecopus_nidulans",325.387881356828
"Smithia_conferta",3778.97226522851
"Vaccinium_mandarinorum",346.020396788108
"Pterolobium_punctatum",224.578274318771
"Rhododendron_micranthum",1600.07296686978
"Rhododendron_argyrophyllum",76.8416398315108
"Discocleidion_rufescens",705.052463231617
"Spodiopogon_sibiricus",1702.00535381714
"Stipa_orientalis",2532.96319707545
"Albizia_kalkora",1362.93358211487
"Impatiens_radiata",4002.21736357596
"Desmodium_heterocarpon",436.303598761019
"Astragalus_strictus",1322.24596458678
"Eremopyrum_distans",73.5031598701255
"Erythrina_arborescens",692.632602162711
"Uraria_rufescens",489.867097767877
"Lotus_krylovii",1279.28656857702
"Calamagrostis_epigeios",348.746062732971
"Ilex_venulosa",922.582163615811
"Campylotropis_polyantha",264.377995451985
"Caragana_franchetiana",646.407703076147
"Pittosporum_balansae",434.97881551985
"Muhlenbergia_japonica",131.330441217338
"Spodiopogon_cotulifer",143.104103063571
"Juncus_papillosus",564.813842945117
"Cymbopogon_goeringii",145.548983635188
"Ilex_macropoda",202.954786599128
"Trichosanthes_kirilowii",89.9509787798494
"Eriocaulon_alpestre",1878.04530427479
"Caragana_bicolor",313.744463862144
"Rhododendron_aganniphum",790.98440851121
"Cassiope_selaginoides",329.75796976181
"Garnotia_tenella",351.028443522616
"Rhynchosia_himalensis",1319.48291999482
"Ilex_micrococca",1057.96124097647
"Elaeocarpus_lanceifolius",353.86189799583
"Sloanea_sinensis",483.501330991139
"Rhododendron_yunnanense",337.016817019455
"Caragana_versicolor",406.98611622226
"Echinochloa_glabrescens",377.481540319429
"Sophora_tonkinensis",161.581924564875
"Siraitia_grosvenorii",126.786891142448
"Astragalus_oxyglottis",120.606427982278
"Indigofera_kirilowii",4610.43754406359
"Grewia_biloba",73.3127886622678
"Alchornea_davidii",546.619127919726
"Cercis_chinensis",141.511204197418
"Impatiens_furcillata",414.151524985894
"Dalbergia_hupeana",51.6059873628261
"Dalbergia_hancei",53.7476911887929
"Derris_fordii",109.992700284816
"Caesalpinia_minax",246.910506856835
"Pittosporum_trigonocarpum",203.016061872988
"Vicia_bungei",1735.79480112608
"Lespedeza_inschanica",668.666441952724
"Pittosporum_brevicalyx",188.861916869271
"Rhododendron_fortunei",142.000888004848
"Corchorus_capsularis",417.574323947575
"Ilex_forrestii",491.556382948768
"Rhododendron_vernicosum",42.5699789523418
"Dalbergia_obtusifolia",119.344797954832
"Rhododendron_anthosphaerum",37.0508748395155
"Rhododendron_roxieanum",32.6939326858123
"Rhododendron_telmateium",319.553309758988
"Caragana_leucophloea",6080.33067694601
"Caragana_microphylla",975.203219812613
"Ormosia_semicastrata",337.961947478505
"Pyrola_calliantha",4015.02858174934
"Tilia_chinensis",1870.59603830939
"Gleditsia_sinensis",67.3599176404408
"Miscanthus_nudipes",293.385816918909
"Indigofera_rigioclada",115.773816238582
"Rhododendron_campylogynum",128.906186043925
"Acacia_pennata",64.7691977911689
"Rhododendron_ovatum",115.756339076111
"Eriocaulon_buergerianum",98.2253013331108
"Hordeum_bogdanii",878.722814373941
"Triadica_rotundifolia",12.3516194821311
"Setaria_chondrachne",629.271930913681
"Lespedeza_floribunda",418.665057073549
"Phyllolobium_tribulifolium",879.753601996125
"Medicago_monantha",286.802158908468
"Enkianthus_serrulatus",92.7021874471557
"Lophatherum_sinense",1227.00619078544
"Rhododendron_haofui",4308.26923716265
"Caragana_sinica",113.229770069831
"Coelachne_simpliciuscula",1275.58388999099
"Rhododendron_beesianum",732.227918300508
"Vaccinium_fragile",1049.78563044442
"Rhododendron_haematodes",423.439484432641
"Rhododendron_delavayi",150.612509561557
"Gaultheria_cuneata",250.314536050196
"Rhododendron_sphaeroblastum",203.876773993605
"Rhododendron_wardii",710.835779006982
"Rhododendron_heliolepis",313.076533471182
"Rhododendron_pachytrichum",122.316641067991
"Rhododendron_megacalyx",260.554138422979
"Rhododendron_concinnum",53.2125791496381
"Rhododendron_virgatum",422.650959038816
"Gaultheria_hookeri",341.436120330846
"Rhododendron_praestans",103.070904324142
"Rhododendron_bureavii",231.09163697812
"Lyonia_villosa",511.326303674646
"Rhododendron_impeditum",86.7040896980126
"Indigofera_nigrescens",182.30985011966
"Rhododendron_leptocarpum",617.942155290735
"Rhododendron_oreotrephes",103.461862059425
"Rhododendron_forrestii",141.292519167174
"Rhododendron_spinuliferum",366.780250490553
"Rhododendron_calophytum",1423.40686959366
"Rhododendron_fulvum",761.870706681321
"Rhododendron_hancockii",582.543105856807
"Vaccinium_dunnianum",546.492596520484
"Rhododendron_faberi",2296.17128026548
"Rhododendron_pingianum",479.677453056052
"Vaccinium_duclouxii",123.696345010911
"Rhododendron_strigillosum",4196.53290617746
"Rhododendron_polylepis",329.199666266377
"Rhododendron_lutescens",497.103671519604
"Rhododendron_oreodoxa",706.938212899449
"Rhododendron_coriaceum",464.80099377542
"Indigofera_stachyodes",288.419546576773
"Indigofera_scabrida",312.30536571758
"Rhododendron_spiciferum",184.069864429986
"Rhododendron_cyanocarpum",587.645257213369
"Rhododendron_xanthostephanum",1921.20597454047
"Craibiodendron_yunnanense",77.0759533484813
"Rhododendron_ambiguum",61.9842392169248
"Rhododendron_clementinae",388.434618248421
"Gaultheria_dumicola",46.0927161462132
"Rhododendron_russatum",534.338754504226
"Rhododendron_arizelum",361.141277604869
"Vaccinium_sikkimense",226.01872508796
"Rhododendron_lukiangense",6047.61886975939
"Astragalus_tongolensis",1608.04872643763
"Ohwia_caudata",119.611996042993
"Mucuna_sempervirens",347.315868094429
"Rhododendron_stamineum",472.458213633609
"Rhododendron_wiltonii",254.799808323626
"Rhododendron_campylocarpum",310.859914840049
"Rhododendron_intricatum",556.663000314458
"Vaccinium_henryi",252.574860467602
"Rhododendron_nitidulum",61.1572191195287
"Rhododendron_trichocladum",485.156794887526
"Rhododendron_maculiferum",439.251497481678
"Rhododendron_thymifolium",5807.53872312867
"Pyrola_decorata",6424.3871168834
"Gaultheria_sinensis",26.3583877959129
"Lyonia_macrocalyx",171.98479902271
"Oxytropis_ochrocephala",88.8644292571389
"Rhododendron_maddenii",88.8255560375255
"Astragalus_sungpanensis",33.3096844532877
"Tibetia_himalaica",225.537163205353
"Craibiodendron_stellatum",328.240176512838
"Oxytropis_latibracteata",582.497986025332
"Rhododendron_pachypodum",51.3311123431988
"Astragalus_monbeigii",828.770498898654
"Indigofera_reticulata",249.035258961525
"Rhododendron_ririei",2884.23771247848
"Rhododendron_complexum",462.740219295155
"Thermopsis_barbata",174.950052525334
"Indigofera_mairei",237.456899923784
"Cercis_glabra",93.7978777622767
"Muhlenbergia_ramosa",143.046601221343
"Oxytropis_humifusa",1297.92626732191
"Piper_semiimmersum",60.9543626540798
"Chesneya_nubigena",52.7263504833283
"Rhododendron_yungningense",36.2722295853407
"Indigofera_delavayi",90.3994010978568
"Agrostis_nervosa",4251.39447284868
"Astragalus_arpilobus",5768.28948445205
"Luzula_effusa",3474.87203221164
"Tilia_oliveri",117.835110299599
"Bromus_mairei",1546.93620583933
"Tripogon_filiformis",2343.26097344178
"Anthoxanthum_hookeri",2806.97067370863
"Rhododendron_tephropeplum",1369.3943564454
"Vaccinium_leucobotrys",3618.00823358366
"Impatiens_delavayi",281.217830868984
"Juncus_amplifolius",4093.57189902645
"Rhododendron_zaleucum",3846.2837688903
"Erythroxylum_sinense",3605.34404011272
"Rhododendron_principis",1672.9433680697
"Campylotropis_macrocarpa",2669.40133538529
"Elaeocarpus_braceanus",5826.74539532864
"Festuca_fascinata",93.1766430776674
"Ilex_franchetiana",1136.69114953383
"Spatholobus_suberectus",5354.32956668012
"Digitaria_cruciata",241.293916909789
"Campylotropis_capillipes",1372.21734489083
"Vicia_costata",72.0082738000836
"Helictotrichon_tibeticum",8128.10852751327
"Indigofera_amblyantha",2405.05575736127
"Astragalus_tibetanus",3012.85949061416
"Acrocarpus_fraxinifolius",242.62483626818
"Astragalus_melilotoides",1216.60466693181
"Indigofera_cassioides",239.633019060052
"Impatiens_stenosepala",2451.40354714931
"Lathyrus_quinquenervius",2449.4531568067
"Elaeagnus_glabra",575.683067020059
"Vigna_minima",640.395116057546
"Lespedeza_maximowiczii",4699.22651903119
"Juncus_gracillimus",3567.50273307932
"Lespedeza_tomentosa",3371.41976903822
"Lespedeza_davurica",633.983451976138
"Juncus_diastrophanthus",1080.54328530017
"Tripogon_chinensis",2238.13304481091
"Rhynchosia_rufescens",4534.01612631068
"Dunbaria_podocarpa",11238.0333405107
"Pittosporum_pauciflorum",440.128140333899
"Cyclea_polypetala",4428.70131772247
"Trichosanthes_baviensis",50.4321673285153
"Lespedeza_chinensis",1267.56168757886
"Crotalaria_acicularis",9518.35339981748
"Rhododendron_liliiflorum",66.1753684984596
"Zenia_insignis",360.567452175078
"Apios_delavayi",37.1784731469239
"Torreya_grandis",197.683557476854
"Indigofera_wightii",399.029855532072
"Pittosporum_truncatum",323.642088793543
"Juncus_sikkimensis",73.098528488355
"Impatiens_apsotis",505.161357085213
"Medicago_edgeworthii",133.157020715379
"Deschampsia_koelerioides",4595.80888830315
"Vaccinium_iteophyllum",3905.9764136236
"Rhododendron_auriculatum",3793.39412593817
"Pittosporum_podocarpum",4524.46077345788
"Rhododendron_bachii",845.070932715224
"Tadehagi_pseudotriquetrum",423.548961126414
"Tilia_paucicostata",7737.05187622434
"Pittosporum_xylocarpum",102.724819421563
"Impatiens_siculifer",556.047948317692
"Pittosporum_rehderianum",201.302675774021
"Cyclea_wattii",98.7327223549499
"Ilex_melanotricha",98.3517202655149
"Cyclea_racemosa",5767.94348246978
"Vicia_pseudo-orobus",6509.19266936798
"Indigofera_hancockii",1599.44686971638
"Indigofera_franchetii",68.8134969853614
"Ormosia_hosiei",1302.86901577945
"Bischofia_polycarpa",531.962364862253
"Festuca_kryloviana",9862.15471131843
"Puccinellia_tenuiflora",5473.44956852932
"Juncus_potaninii",637.173140918685
"Astragalus_peterae",365.043537672364
"Oxytropis_meinshausenii",1795.26015006544
"Leymus_karelinii",8821.63413389093
"Medicago_orthoceras",3466.08360886527
"Agrostis_divaricatissima",475.85147432317
"Oxytropis_bicolor",7667.91837850221
"Caragana_stenophylla",445.423893142551
"Melica_grandiflora",11556.2057437251
"Schizachyrium_delavayi",245.57433047212
"Cleistogenes_hancei",2475.00831372798
"Astragalus_degensis",2130.47164368447
"Caragana_aurantiaca",213.498368647998
"Rhynchosia_dielsii",2102.52700546122
"Desmodium_styracifolium",398.015757959135
"Gleditsia_fera",4144.16955320579
"Eriocaulon_nantoense",391.83017185592
"Ilex_wilsonii",172.815817813562
"Astragalus_graveolens",348.772152875661
"Setaria_forbesiana",335.874240825583
"Piptatherum_tibeticum",271.3886286845
"Trichosanthes_dunniana",287.002220433086
"Saccharum_longesetosum",525.070848334538
"Campylotropis_trigonoclada",820.811620011096
"Vicia_nummularia",1895.80272778771
"Pittosporum_heterophyllum",3514.87058146781
"Tilia_tuan",524.08155737381
"Astragalus_bhotanensis",220.372409679087
"Phyllolobium_pastorium",5239.44699996455
"Bauhinia_glauca",3478.85879595257
"Dumasia_cordifolia",13.030937708595
"Cladrastis_delavayi",4235.70444159117
"Piptatherum_kuoi",5219.12012059034
"Chesneya_polystichoides",3730.37184487603
"Hedysarum_limitaneum",548.79111189751
"Indigofera_lenticellata",8028.18085069534
"Indigofera_balfouriana",5308.48325944568
"Indigofera_carlesii",3135.43427315786
"Crotalaria_yunnanensis",3381.15698901671
"Caragana_densa",2826.96212061594
"Caragana_opulens",6278.03360226531
"Impatiens_cyathiflora",2302.80980136899
"Impatiens_nubigena",3395.79367719215
"Impatiens_uliginosa",1076.65931903073
"Impatiens_leptocaulon",2076.51536819943
"Tibetia_tongolensis",925.41045127603
"Oxytropis_ochrantha",111.280648818541
"Shuteria_involucrata",740.497836817461
"Indigofera_silvestrii",3528.80828377255
"Campylotropis_delavayi",3676.25949416017
"Ilex_centrochinensis",2134.43364425245
"Ilex_elmerrilliana",343.118883175207
"Ilex_editicostata",375.282949835202
"Ilex_georgei",428.192766177535
"Uraria_lacei",418.679834371306
"Oxytropis_densa",986.500554846798
"Rhododendron_keleticum",7679.03275213509
"Craibiodendron_henryi",5382.94523947706
"Ilex_hainanensis",812.272418893274
"Caragana_korshinskii",272.536570504365
"Vaccinium_carlesii",5645.42556699886
"Caragana_changduensis",4204.61142975487
"Oxytropis_hirta",1964.00859171607
"Impatiens_blepharosepala",2838.76593874516
"Ilex_metabaptista",2359.88864714229
"Elaeocarpus_glabripetalus",2066.68714155018
"Rhododendron_simiarum",2705.93605377172
"Mallotus_millietii",1033.18268120412
"Juncus_luzuliformis",2201.68152919235
"Caragana_roborovskyi",248.025567346741
"Sloanea_leptocarpa",490.922506892239
"Impatiens_pterosepala",263.883762116005
"Lespedeza_caraganae",393.018069703062
"Campylotropis_pinetorum",74.4039731644128
"Piptatherum_hilariae",266.890137091903
"Puccinellia_himalaica",4425.90981955545
"Ormosia_henryi",10356.5144133161
"Ilex_godajam",198.012768907081
"Garuga_forrestii",1967.02188557317
"Lespedeza_fordii",4121.13621040014
"Isachne_truncata",87.1228162955148
"Fissistigma_polyanthum",1363.80389806388
"Cajanus_grandiflorus",1381.91835673196
"Piper_nudibaccatum",1114.98333923827
"Acacia_concinna",494.153018963212
"Pittosporum_kerrii",129.309455641878
"Stephania_brachyandra",238.039788750799
"Vaccinium_brachybotrys",197.137790494369
"Sida_rhombifolia",168.818303788568
"Zinnia_peruviana",287.287543809908
"Urena_lobata",182.929166213678
"Xanthium_strumarium",543.674272766022
"Youngia_japonica",12117.3338291174
"Lactuca_tatarica",6418.62836239001
"Dichanthium_annulatum",6626.43528262353
"Chloris_barbata",174.957730664954
"Polypogon_monspeliensis",382.30015415328
"Monotropa_uniflora",3528.88311474439
"Sorghum_halepense",356.422172775477
"Loropetalum_chinense",149.530023312105
"Elaeagnus_angustifolia",285.752409848692
"Bromus_catharticus",1619.37448902656
"Hordeum_jubatum",77.27335324335
"Tribulus_terrestris",582.87192198403
"Cucumis_sativus",77.5540131267724
"Inula_salicina",258.163073383268
"Hibiscus_moscheutos",152.567453520899
"Helianthus_tuberosus",9590.41317690738
"Dactyloctenium_aegyptium",1728.54057895544
"Chromolaena_odorata",1528.35771167576
"Acanthospermum_hispidum",281.306742680158
"Heteropogon_contortus",2149.0729485319
"Smallanthus_uvedalia",507.853863157497
"Elephantopus_tomentosus",5740.34959321295
"Ixeris_chinensis",1242.26619452658
"Rhinactinidia_eremophila",1093.78677713778
"Zannichellia_palustris",1137.74904255563
"Cucumis_melo",170.513123378939
"Miscanthus_sinensis",9094.38801352917
"Deutzia_crenata",5758.1297388373
"Oplismenus_undulatifolius",2427.04941720584
"Leersia_hexandra",524.514932452533
"Sedum_sarmentosum",665.682956172715
"Sarcandra_glabra",6073.07234802628
"Erigeron_sumatrensis",2166.0699762853
"Viola_biflora",90.7917921655902
"Itea_parviflora",1887.12600067248
"Leptochloa_chinensis",0.946106109751272
"Anthoxanthum_nitens",83.7107421781505
"Koeleria_macrantha",199.929750074282
"Lobelia_nummularia",237.727911671891
"Elaeagnus_pungens",248.247783400059
"Saxifraga_stolonifera",187.646198564514
"Mitella_nuda",101.465900394591
"Stachyurus_himalaicus",244.692150300739
"Cyananthus_incanus",103.776658542552
"Alnus_hirsuta",50.5168394338269
"Alpinia_intermedia",186.690768059608
"Ainsliaea_macroclinidioides",489.693649327978
"Momordica_cochinchinensis",14.9008299632526
"Peracarpa_carnosa",44.3267957967047
"Saxifraga_sibirica",129.31739818927
"Hydrangea_aspera",359.3367767761
"Leontopodium_leontopodioides",54.8639836426399
"Trachelospermum_jasminoides",71.6625883419085
"Melica_altissima",234.819246237054
"Orostachys_spinosa",347.09876451992
"Viola_collina",28.5410286599628
"Aristida_adscensionis",149.833208522573
"Cirsium_japonicum",140.104962942477
"Piper_sarmentosum",28.2712141097781
